147;147... C'est vous qui allez enquêter sur ce meurtre, déclare sir Dexter d'un ton ferme. Moi ? demandez-vous avec stupeur. Vous n'avez pas l'intention d'appeler la police ? C'est un délit grave.... Je suis le juge de paix du canton, répond-il. La police, ici, c'est un gendarme qui ne serait d'aucune utilité dans une affaire comme celle-là. En tant que magistrat local, je vous charge de me représenter. Ne pouvant refuser un tel ordre, vous essayez d'organiser votre enquête. Vous commencez par examiner l'arme du crime que l'on a trouvée sur le tapis de la chambre d'Héritier 3. C'est un vieux pistolet de duel dont le long canon est damasquiné d'argent.... Vous connaissez cette arme? demandez-vous à sir Dexter.... Certainement, répond-il. Elle fait partie d'une paire achetée par mon grand-père. Ces pistolets sont exposés dans la salle de billard avec tout le matériel nécessaire pour les charger et les entretenir... Et presque tous les occupants de la maison ont traversé la salle de billard au cours de la soirée, soupirez-vous.... Vous étudiez l'arme de plus près.;;;x;;;;;;;;;;;;x;;;;;;;;;;;;d'Observation;de 2 à 8 ;502;De 9 à 12 ;222;;;;;;;;;;;;;;;;;;;;
148;148... Vous vous demandez si quelqu'un d'autre aurait pu voir quelque chose. Vous avez déjà fait le tour de la plupart des invités. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous interrogez Héritier 2  ;417  ;Sinon  ;483 ;;;;;;;;;;;;;;;;
149;149... Je pense que votre sac est celui qui contient une demi-douzaine de clubs, monsieur Holmes, dites-vous.... Holmes rit et secoue négativement la tête.... Non, mon ami, c'est celui de Watson. N'étant pas un virtuose, Watson préfère limiter ses erreurs à un petit nombre de clubs, alors que moi, qui suis méticuleux et précis, je me suis procuré les clubs spéciaux s'adaptant à chaque situation.... A condition, bien entendu, qu'il frappe toujours correctement sa balle, commente Watson d'un ton pincé. Je ne me sers peut-être que d'une demi- douzaine de clubs, mais je les utilise convenablement.... Les deux amis poursuivent durant quelques instants ce qui est visiblement un vieux sujet de discussion, puis Holmes se tourne vers vous. ;;;;;;;x;;;;;;;;;;;;;;;;;;;317;;;;;;;;;;;;;;;;;;;;;;;;;
150;150... Je me demande pourquoi votre nièce a attendu aussi longtemps pour revenir en Angleterre, dites- vous d'une voix songeuse. Les raisons qu'elle invoque n'ont pas l'air sincères. Il devait y avoir un motif plus sérieux dont elle ne fait pas mention. Aurait-elle pu tomber amoureuse d'un autre homme ? Cela n'aurait rien eu d'extraordinaire et l'aurait certainement incitée à repousser son départ. Sir Dexter secoue vigoureusement la tête.... Je suis certain que cela n'a pas été le cas, dit-il. Je m'étonne même que vous puissiez l'envisager. ;;;;;;;;;;;;;;;x;;;;;;;;;;;297;;;;;;;;;;;;;;;;;;;;;;;;;
151;151... Quand vous aviez douze ans, votre grand-père vous a envoyé un livre en cadeau. De quel ouvrage s'agissait-il ?... Héritier 3 n'hésite qu'une seconde avant de répondre :... Il m'a envoyé Le Mystère d'Edwin Drood, de Dickens. Le livre venait juste de paraître lorsqu'il l'a acheté.... Vous avez une excellente mémoire, remarquez-vous. C'est le seul cadeau qu'il m'ait jamais fait, réplique-t-il.;;;x;;;;;;;;;;;;;;;;;;;;;;;questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
152;152... Je pense que le caddie de sir Dexter, Sandy, est à la solde de Gregg, dites-vous à Holmes.... Alors, selon vous, il s'agirait donc d'une trahison, répond-il. Quelles preuves avez-vous ?;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;si vous n'avez enregistré aucun Indice ou seulement l'Indice A  ;298  ;si vous avez enregistré les Indices C  F et  soit D soit E  ;248  ;si vous avez enregistré seulement les Indices A et D  ;333  ;sinon  ;218 ;;;;;;;;;;;;
153;153... Vous réfléchissez aux autres questions que vous pournez poser à Héritier 3 au sujet de la tentative de meurtre dont il a été victime.;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous avez enregistré l'Indice Y  ;365  ;Sinon  ;276 ;;;;;;;;;;;;;;;;
154;154... Je viens de vous dire que je ne me rappelle rien ! répond sèchement Dennis, soudain bien réveillé. Vous croyez que je mens ? évidemment que vous le croyez. Vous autres fouineurs professionnels, vous etes persuadés que tout le monde passe son temps à mentir ! (Il se lève d'un bond.) Pas d'autre question stupide ?... Sans attendre votre réponse, il sort de la pièce à grands pas. A la réflexion, vous en concluez que Dennis dissimule quelque chose.;;;;;;;;;;;;;;;;;;;;;x;;31;;;303;;;;;;;;;;;;;;;;;;;;;;;;;
155;155... A dire vrai, la question du livre n'est pas entrée en ligne de compte pour me faire choisir Héritier 4, reonnaissez-vous.... Elle vous aurait fourni une preuve flagrante si vous aviez posé les bonnes questions, riposte Holmes. Mais parlez-moi des autres indices qui vous ont amené à votre conclusion.;;;;x;;;;;;;;;;;;;;;;;;;;;;182;;;;;;;;;;;;;;;;;;;;;;;;;
156;156... - Vous vous penchez sur la lettre suivante. Datée du 18 octobre 1869, elle est adressée par Elizabeth Barnett à Dexter Mannington.... Mon cher oncle,... C'est avec te cœur bien lourd que je dois vous apprendre que John, mon pauvre mari, n'est plus de ce monde. Son dernier emploi l'obligeait à travailler constamment les pieds dans l'eau glacée, et la combinaison du froid et de la fatigue avait ruiné sa santé. Il a ensuite été gravement blessé dans un accident, le déraillement d'une locomotive et, après avoir été incapable de travailler durant des mois, il s'est éteint le premier de ce mois. Il m'en coûte de vous poser cette question, mais y a-t-il maintenant un espoir que mon père accepte de se réconcilier avec mon fils et moi ? Il me semble que je n 'ai pas le droit d'obliger mon fils à grandir seul dans ce pays perdu, sans père et pratiquement sans argent. Si ce n'était pas pour Robert, je préférerais mourir que de demander un service à ce vieux grippe-sou obstiné. Votre nièce affectionnée, Elizabeth... Vous retournez la feuille et vous trouvez au dos une nouvelle annotation de la main de Matthew Mannington : « Pauvre petite, dit la note, cet imbécile de Barnett n'a même pas été fichu de se garder en vie! Si seulement elle avait choisi un homme ayant un peu plus de sens moral ! » Apparemment, la mort de john Barnett a fait tomber une bonne partie de la barrière séparant le père et la fille, et le document suivant confirme cette impression. C'est la copie d'une lettre adressée par Matthew Mannington à elizabeth, lettre dans laquelle il insistait pour qu'elle vienne le rejoindre en Angleterre. Vous vous hâtez de passer à la réponse d'Elizabeth, datée de février 1870.... cher père,... Votre lettre m'a causé une grande joie. Notre longue separation va enfin se... terminer.a maintes et maintes reprises j'ai espéré un signe de vous et compris... que nous nous ressemblons trop pour qu 'une telle dispute ait pu être évitée. Je... suis aussi pressée que vous de vous revoir, mais il serait imprudent de... soumettre Robert au mauvais temps que nous devrions affronter si nous... entreprenons le long voyage jusqu'à la côte à cette période de l'année. De plus,... j'ai accepté, avant de recevoir votre lettre, un travail pour l'été prochain : garder... les enfants d'un monsieur très riche qui doit se rendre en Espagne pour... affaires. Mais, d'ici un an, en revanche, nous devrions être en route. Je vais... compter les jours avec impatience. Votre fille affectionnée,... Elizabeth... Vous prenez le temps de réfléchir à la lettre que vous venez de lire. Quelque chose vous paraît bizarre, et vous décidez d'interroger sir Dexter à ce sujet.;;;;;;;;;;x;;;;;x;x;;;;;;;;;;;;;;;;si vous pensez que la réconciliation n'était pas sincère  ;431  ;si vous pensez que Robert était malade à l'époque  ;349  ;"si vous pensez qu'Elizabeth était amoureuse d'un autre homme  ";150  ;Sinon  ;297;;;;;;;;;;;;
157;157... Vous poursuivez votre exposé des faits :... étant donné la position de la détente du pistolet, Héritier 4 ne pouvait pas être le coupable. Ce qui réduit nos suspects à Charles et à Dennis.... Et comment avez-vous choisi entre les deux ? demande Holmes.;;;;x;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;si vous avez enregistré la Décision 25  ;377  ;si vous avez enregistré l'Indice CC mais pas la Décision 25  ;215  ;Sinon  ;206 ;;;;;;;;;;;;;;
158;158... Qui aurait le plus de chances d'avoir entendu queique chose ? demandez-vous à sir Dexter. Qui occupe les chambres les plus proches de celle d'Héritier 3 ? Vous êtes en face de la sienne, répond sir Dexter, et moi à côté. Viennent ensuite les chambres occupées par Dennis, Charles, Héritier 2, Héritier 4 et Bruce. Logiquement, ce sont vos principaux suspects;;x;x;x;;;;;;;;;;;x;;;;x;x;x;;;;;;;;;;;si vous avez enregistré la Décision 25  ;140  ;Sinon  ;415 ;;;;;;;;;;;;;;;;
159;159... D'après les lettres que vous avez envoyées à Baker Street et les autres éléments que vous avez recueillis, dit Holmes, je pense que le livre expédié par Matthew Mannington à son petit-fils est un indice essentiel. Qu'en déduisez-vous ?;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;si vous avez enregistré les Indices W et FF  ;499  ;si vous avez enregistré d'une part la déduction 4 ou la déduction 6 et  d'autre part  la déduction 11 ou l'Indice FF  ;176  ;si vous avez enregistré l'Indice W mais pas l'Indice FF  ;180  ;sinon  ;500 ;;;;;;;;;;;;
160;160... Tout ce qui touche de près ou de loin à cette enquête m'intéresse, dites-vous. Comment avez- vous appris que, bien que votre grand-père vous ait renié... , vous alliez peut-être toucher votre héritage ?;;;;;;;;;;;;;;;;;;;;;;;;;;;de-Communication;De 2 à 7 ;"240";De 8 à 12 ;"196";;;;;;;;;;;;;;;;;;;;
161;161... L'héritier ne se rappelle peut-être pas bien les circonstances, ripostez-vous. Le naufrage remonte à vingt-cinq ans.... J'ai du mal à croire que l'on puisse oublier le moindre détail d'un événement qui a failli vous coûter la vie, rétorque sèchement Holmes. ;;;;;;;;;;;;;;;;;;;;;;;;;;201;;;;;;;;;;;;;;;;;;;;;;;;;
162;162... Charles arrive, arborant un air fanfaron, parfaitement décontracté.... Désolé de vous empêcher de dormir, commencez-vous, mais nous devons enquêter sur ce drame le plus rapidement possible. Veuillez nous dire ce que vous avez entendu au moment du coup de feu.... Je comprends, répond-il en se laissant tomber dans un fauteuil. Je dormais à poings fermés quand la détonation m'a réveillé. Lorsque je suis sorti dans le couloir, tous les autres y étaient déjà, caquetant comme des poulets.;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;si vous avez enregistré la Décision 25  ;407  ;Sinon  ;212 ;;;;;;;;;;;;;;;;
163;163... Vous voulez bien écrire quelques mots ? Trois ou quatre lignes suffiront.... Bien sûr, acquiesce-t-il.... Il prend le porte-plume de la main gauche et écrit quelques vers au hasard. Vous examinez son écriture. Bien qu'elle ressemble à celle de la lettre, elle n'est pas identique et ne saurait prouver que son auteur est ou n'est pas l'héritier perdu.;;;;;;;;;;;;;;;;;;;;;;V;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
164;164... Soudain, Sandy s'écrie :... La voilà, monsieur Gregg! J'ai trouvé votre balle !... Surpris, vous levez les yeux : Sandy est très à droite de l'endroit où vous aviez situé le point de chute delà balle. De ce fait, monsieur Gregg se trouve dans une bonne position sur le rough, et son deuxième coup l'amène au bord du green. ;;;;;;;;;;;;;;;;;x;;;;;;;;;401;;;;;;;;;;;;;;;;;;;;;;;;;
165;165... Quel livre monsieur Amos a-t-il le plus de chances de se rappeler avoir vendu (ou, peut-être, ne pas avoir vendu) à Matthew Mannington ?;;;;;;;;;x;;;;;;;x;;;;;;;;;;;;;;;;si vous l'interrogez sur Cinq Semaines en ballon  ;344  ;si vous l'interrogez sur Le Mystère d'Edwin Drood  ;472 ;;;;;;;;;;;;;;;;
166;166... Gilmer commence sa déposition.... La seule personne que je me rappelle avoir vue pendant que je fermais les volets est Héritier 4. Il lisait encore dans la bibliothèque quand j'ai vérifié la porte du balcon, et je lui ai fait remarquer qu'il était très tard.;;;;x;;;;;;;;;;;;;;;;;;;30;;;453;;;;;;;;;;;;;;;;;;;;;;;;;
167;167... Vous avez fait du bon travail, dit Holmes en s'adossant à son fauteuil et en allumant sa pipe. Je crois que vous avez fourni autant de preuves qu'on pouvait en espérer. (Il se tourne vers sir Dexter.) Vous pouvez considérer comme acquis que l'homme que vous appeliez Héritier 4 est votre petit-neveu, Robert Barnett.... Un grand merci à vous deux ! répond sir Dexter en applaudissant. Je vais prendre les dispositions nécessaires pour régler cette affaire. ;;;;x;;;;;;x;;;;;x;;;;;;;;;;;345;;;;;;;;;;;;;;;;;;;;;;;;;
168;168... Que voulez-vous dire, sir Dexter? demandez- vous. Votre frère était très riche. Pourquoi aurait-il regretté d'avoir promis à son petit-fils de lui envoyer un livre? Même s'il avait éprouvé de grosses difficultés à se procurer l'ouvrage en ques- tion, cela n'aurait pas dû le contrarier beaucoup.... Quand Matthew décidait d'acheter quelque chose, la question du prix n'entrait pas en ligne de compte, explique sir Dexter. En revanche, si ce qu'il considérait comme une question de principe s'opposait à une dépense, jamais il n'aurait fait l'achat, même si cela ne coûtait qu'un sou. En l'occurrence, il avait fait une promesse, et il tenait toujours parole.... Quelle prévention pouvait-il avoir contre un livre de Dickens? demandez-vous. Alors que, dans sa lettre, il semblait très enthousiasmé par ce roman.... Vous semblez avoir oublié, monsieur, que Dickens est mort avant d'avoir achevé Edwind Drood. Les éditeurs ont publié le livre incomplet, et mon frère a dû considérer cela comme une escroquerie vis-à-vis des lecteurs. Mais, comme il avait promis le livre à son petit-fils, il a tenu parole. ;;;;;;;;;;;;;;;x;x;;;;;;;4;;;391;;;;;;;;;;;;;;;;;;;;;;;;;
169;169... les cousins Charles et Dennis arrivent ensemble. Tous deux sont vêtus d'un veston de tweed et d'un pantalon gris. ;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;si vous avez enregistré l'Indice Z ou l'Indice AA  ;336  ;Sinon  ;388 ;;;;;;;;;;;;;;;;
170;170... Vous réfléchissez aux lettres et aux réponses faites par les héritiers aux questions concernant le livre envoyé par Matthew Mannington au jeune Robert Barnett. Vous n'êtes pas absolument certain que le garçon ait reçu Le Mystère d'Edwin Drood, mais rien ne prouve que Matthew Mannington l'avait remplacé par un autre ouvrage. Peut-être devriez- vous approfondir un peu cette question. A votre demande, un domestique vous conduit au bureau de sir Dexter. Celui-ci est en train de lire, mais il pose son livre à votre entrée.... Puis-je vous être utile ?... Je l'espère, répondez-vous. Est-ce que votre frère achetait ses livres n'importe où, ou est-ce qu'il réservait sa clientèle à une seule librairie ?... Je l'ignore, répond sir Dexter, mais Gilmer doit le savoir. Il a servi mon frère pendant près de trente Il envoie chercher Gilmer qui ne tarde pas à arriver Mon frère faisait-il tous ses achats de livres dans la même librairie ou dans des boutiques différentes ? lui demande sir Dexter... Il s'adressait toujours au même commerçant, répond Gilmer sans hésiter, le libraire du village, monsieur Amos. Si monsieur Amos n'avait pas l'ouvrage que monsieur Mannington désirait, il le faisait venir immédiatement.... Depuis combien de temps monsieur Amos tient-il cette librairie ? demandez-vous. Il était déjà là quand j'ai commencé à travailler ici, répond Gilmer.... Vous allez donc pouvoir interroger l'homme auquel Matthew Mannington achetait ses livres en accompagnant sir Dexter au village. La boutique de monsieur Amos est presque une caricature de librairie. Des rayonnages bourrés de livres couvrent les murs et des tables croulent sous des monceaux d'ouvrages. Le propriétaire est assis au fond, derrière un minuscule bureau. C'est un petit homme rondouillard, portant des lunettes sans monture et une couronne de cheveux blancs autour d'un crâne chauve.... monsieur Amos, dit sir Dexter en payant le volume qu'il vient de choisir, j'essaye de retrouver le titre d'un livre que mon frère vous a acheté il y a bien des années de cela, et je me demandais si vous teniez un registre quelconque de ce que vous lui vendiez. L'achat doit remonter à quelque vingt-cinq ans.... Je ne tiens aucun registre, répond monsieur Amos d'un air pincé. C'est trop de tracas. Vous vous demandez s'il pourrait se rappeler avoir vendu un livre déterminé à Matthew Mannington.;;;;;;;;;x;x;;;;;x;x;;;;;;;;;;;;;;;;si vous avez enregistré l'Indice W ou la déduction 11  ;165  ;si vous avez enregistré la déduction 6  mais ni la déduction 11 ni l'Indice W  ;472  ;Sinon  ;107;;;;;;;;;;;;;;
